ticker_b3,M0 (RW),M1 (GARCH),M2 (GARCH-X ΔSVI),M3 (GARCH-X log-dev)
PFRM3,0.9494970447144615,0.3256513402191464,0.33291432028962287,0.3386895449167221
PGMN3,2.5025852861930273,0.427789275655726,0.42827783465295044,0.4282765627600759
PINE3,4.6191823315266936,1.581039864214618,1.2914152111998303,1.291251018174105
PINE4,1.270595841834555,0.5502156238573784,0.5991510298779336,0.5489941173798238
PLAS3,136.74461405370883,1.820159276473391,1.8648671323008559,1.8582313858594164
PLPL3,0.893283387402579,0.287111717552353,0.28682369996111096,0.28710705198315895
PMAM3,1.5698845578426672,1.5606952611857794,1.5677017942682905,1.5719142191832507
PNVL3,1.2199437204008632,0.5919870216029814,0.5589831183621821,0.6008977218004827
POMO4,1.0821943697796452,0.5028230247544176,0.5027909805748476,0.5027283307574896
POSI3,0.7030282636587639,0.40553386803172675,0.40815897725828576,0.40223550479522663
PRIO3,0.9358301263093435,0.506143255559459,0.49766050699729497,0.5061564970512372
PRNR3,1.747186499446188,0.44848802820846895,0.473842844655015,0.44849185402687486
PSSA3,0.9501463211512495,0.46089061027690303,0.4512221648402057,0.4568524748657493
PTBL3,1.0273139712542718,0.4268385452432407,0.42666858260795026,0.42666752574406785
PTNT3,6.751095665589833,1.1900928402647908,1.1852325280629983,1.2013994038820452
QUAL3,1.482945863001807,0.5421051986134817,0.5376558931759164,0.5403985892375098
RADL3,3.415193706770552,0.767998035155711,0.8042773097590118,0.8031460554860819
RAIL3,1.6546291975049703,0.6050922752325758,0.6073048663419426,0.5964893994008917
RANI3,1.117044277811593,0.3647356672700765,0.36472605113291273,0.36472557810163087
RAPT3,0.8984313045145665,0.44590986863448806,0.44061364737900455,0.4407274296793781
